,score,year,logger,time_stamp
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-7-14/20140410_223300.wav,23.720975817181188,2014,7a,256.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-7-14/20140410_233300.wav,20.238485831773176,2014,7a,66.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/4-7-14/20140411_003300.wav,31.876258359812788,2014,7a,268.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/5-15-14/20140515_195700.wav,50.587592955750594,2014,7a,67.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/5-15-14/20140515_205700.wav,39.96286749724293,2014,7a,200.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/5-15-14/20140515_215700.wav,27.60556762045863,2014,7a,237.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/5-15-14/20140515_225700.wav,74.56260982048113,2014,7a,91.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/5-15-14/20140515_235700.wav,34.91740041435252,2014,7a,185.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/5-15-14/20140516_005700.wav,31.482069343816885,2014,7a,5.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/5-15-14/20140516_195700.wav,22.488609264771362,2014,7a,54.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/5-15-14/20140516_205700.wav,29.54620159951928,2014,7a,74.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/5-15-14/20140516_215700.wav,32.39872421640902,2014,7a,156.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/5-15-14/20140516_225700.wav,34.54659669078509,2014,7a,56.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/5-15-14/20140516_235700.wav,33.769861778934455,2014,7a,2.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/5-15-14/20140517_005700.wav,33.72663404613368,2014,7a,122.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/5-15-14/20140517_195800.wav,63.784923288716335,2014,7a,64.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/5-15-14/20140517_205800.wav,95.79085747965323,2014,7a,26.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/5-15-14/20140517_215800.wav,60.35637629449007,2014,7a,114.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/5-15-14/20140517_225800.wav,23.041952175474773,2014,7a,52.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/5-15-14/20140517_235800.wav,25.504164939914517,2014,7a,130.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/5-15-14/20140518_005800.wav,38.261759703899806,2014,7a,30.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/5-15-14/20140518_195900.wav,53.93930632344747,2014,7a,270.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/5-15-14/20140518_205900.wav,55.6431693053126,2014,7a,195.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/5-15-14/20140518_215900.wav,56.21927898988663,2014,7a,185.0
