Site,Start Date,Stop Date,Logger,Listener,Sample Date,Sample Time,Species,NAAMP,File ID,Notes
W96,3/12/2015,3/17/2015,1,RKH,3/15/2015,15,LISPH,2,20150315_001500,
W96,3/12/2015,3/17/2015,1,RKH,3/15/2015,15,PSFER,2,20150315_001500,
W96,3/12/2015,3/17/2015,1,RKH,3/15/2015,15,PSNIG,2,20150315_001500,
W00,3/12/2015,3/16/2015,8,DDK,3/15/2015,15,PSNIG,2,20150315_001500,
W03,3/12/2015,3/16/2015,4,JMJ,3/15/2015,1916,PSNIG,1,20150315_191600,"LISPH, PSFER DISTANT"
W04,3/12/2015,3/16/2015,5,JMJ,3/15/2015,1916,NOCAP,1,20150315_191600,
W11,3/12/2015,3/16/2015,6,DDK,3/15/2015,1916,LISPH,1,20150315_191600,
W11,3/12/2015,3/16/2015,6,DDK,3/15/2015,1916,PSCRU,1,20150315_191600,
W15,3/12/2015,3/16/2015,7,DDK,3/15/2015,1916,PSFER,2,20150315_191600,"HYCIN, ACGRY DISTANT"
W21,3/12/2015,3/16/2015,9,CMM,3/15/2015,1916,ACGRY,2,20150315_191600,
W21,3/12/2015,3/16/2015,9,CMM,3/15/2015,1916,HYCIN,1,20150315_191600,
W21,3/12/2015,3/16/2015,9,CMM,3/15/2015,1916,LICAT,1,20150315_191600,
W21,3/12/2015,3/16/2015,9,CMM,3/15/2015,1916,PSNIG,2,20150315_191600,
W53,3/12/2015,3/16/2015,10,CMM,3/15/2015,1916,PSNIG,2,20150315_191600,
W96,3/12/2015,3/17/2015,1,RKH,3/15/2015,1916,NOCAP,1,20150315_191600,
W00,3/12/2015,3/16/2015,8,DDK,3/15/2015,1916,NOCAP,1,20150315_191600,PSNIG DISTANT
W01,3/12/2015,3/16/2015,2,RKH,3/15/2015,1916,NOCAP,1,20150315_191600,
W02,3/12/2015,3/17/2015,3,JMJ,3/15/2015,1916,NOCAP,1,20150315_191600,"PSFER DISTANT, LISPH DISTANT"
W00,3/12/2015,3/16/2015,8,DDK,3/15/2015,2016,LICAT,1,20150315_201600,
W53,3/12/2015,3/16/2015,10,CMM,3/15/2015,2016,PSNIG,2,20150315_201600,
W53,3/12/2015,3/16/2015,10,CMM,3/15/2015,2016,LISPH,1,20150315_201600,
W53,3/12/2015,3/16/2015,10,CMM,3/15/2015,2016,HYGRA,2,20150315_201600,
W53,3/12/2015,3/16/2015,10,CMM,3/15/2015,2016,HYFEM,1,20150315_201600,
W21,3/12/2015,3/16/2015,9,CMM,3/15/2015,2016,PSFER,3,20150315_201600,/PSNIG
W21,3/12/2015,3/16/2015,9,CMM,3/15/2015,2016,HYGRA,3,20150315_201600,
W21,3/12/2015,3/16/2015,9,CMM,3/15/2015,2016,ACGRY,1,20150315_201600,
W15,3/12/2015,3/16/2015,7,DDK,3/15/2015,2016,PSFER,3,20150315_201600,HYCHR DISTANT
W15,3/12/2015,3/16/2015,7,DDK,3/15/2015,2016,PSCRU,1,20150315_201600,HYCHR DISTANT
W15,3/12/2015,3/16/2015,7,DDK,3/15/2015,2016,LICAP,1,20150315_201600,HYCHR DISTANT
W15,3/12/2015,3/16/2015,7,DDK,3/15/2015,2016,HYGRA,2,20150315_201600,HYCHR DISTANT
W11,3/12/2015,3/16/2015,6,DDK,3/15/2015,2016,PSCRU,1,20150315_201600,
W11,3/12/2015,3/16/2015,6,DDK,3/15/2015,2016,LISPH,1,20150315_201600,
W04,3/12/2015,3/16/2015,5,JMJ,3/15/2015,2016,LISPH,1,20150315_201600,
W03,3/12/2015,3/16/2015,4,JMJ,3/15/2015,2016,PSNIG,2,20150315_201600,
W03,3/12/2015,3/16/2015,4,JMJ,3/15/2015,2016,PSFER,2,20150315_201600,
W03,3/12/2015,3/16/2015,4,JMJ,3/15/2015,2016,LISPH,2,20150315_201600,
W02,3/12/2015,3/17/2015,3,JMJ,3/15/2015,2016,PSNIG,3,20150315_201600,DISTANT HYGRA
W02,3/12/2015,3/17/2015,3,JMJ,3/15/2015,2016,PSFER,3,20150315_201600,DISTANT HYGRA
W02,3/12/2015,3/17/2015,3,JMJ,3/15/2015,2016,LISPH,2,20150315_201600,DISTANT HYGRA
W01,3/12/2015,3/16/2015,2,RKH,3/15/2015,2016,NOCAP,1,20150315_201600,DISTANT PSFER/PSNIG
W00,3/12/2015,3/16/2015,8,DDK,3/15/2015,2016,PSNIG,2,20150315_201600,
W00,3/12/2015,3/16/2015,8,DDK,3/15/2015,2016,HYGRA,2,20150315_201600,
W96,3/12/2015,3/17/2015,1,RKH,3/15/2015,2016,PSNIG,2,20150315_201600,HYGRA DISTANT
W00,3/12/2015,3/16/2015,8,DDK,3/15/2015,2016,LISPH,3,20150315_201600,
W00,3/12/2015,3/16/2015,8,DDK,3/15/2015,2016,PSCRU,1,20150315_201600,
W96,3/12/2015,3/17/2015,1,RKH,3/15/2015,2116,PSNIG,2,20150315_211600,HYGRA DISTANT
W00,3/12/2015,3/16/2015,8,DDK,3/15/2015,2116,HYGRA,3,20150315_211600,
W53,3/12/2015,3/16/2015,10,CMM,3/15/2015,2116,LISPH,1,20150315_211600,
W53,3/12/2015,3/16/2015,10,CMM,3/15/2015,2116,HYGRA,3,20150315_211600,
W53,3/12/2015,3/16/2015,10,CMM,3/15/2015,2116,HYFEM,2,20150315_211600,
W21,3/12/2015,3/16/2015,9,CMM,3/15/2015,2116,PSFER,3,20150315_211600,/PSNIG
W21,3/12/2015,3/16/2015,9,CMM,3/15/2015,2116,HYGRA,3,20150315_211600,
W21,3/12/2015,3/16/2015,9,CMM,3/15/2015,2116,ACGRY,2,20150315_211600,
W15,3/12/2015,3/16/2015,7,DDK,3/15/2015,2116,PSFER,3,20150315_211600,HYCHR DISTANT
W15,3/12/2015,3/16/2015,7,DDK,3/15/2015,2116,PSCRU,1,20150315_211600,HYCHR DISTANT
W15,3/12/2015,3/16/2015,7,DDK,3/15/2015,2116,HYGRA,3,20150315_211600,HYCHR DISTANT
W11,3/12/2015,3/16/2015,6,DDK,3/15/2015,2116,LISPH,1,20150315_211600,
W04,3/12/2015,3/16/2015,5,JMJ,3/15/2015,2116,NOCAP,1,20150315_211600,
W03,3/12/2015,3/16/2015,4,JMJ,3/15/2015,2116,PSNIG,2,20150315_211600,
W03,3/12/2015,3/16/2015,4,JMJ,3/15/2015,2116,PSFER,2,20150315_211600,
W03,3/12/2015,3/16/2015,4,JMJ,3/15/2015,2116,LISPH,1,20150315_211600,
W02,3/12/2015,3/17/2015,3,JMJ,3/15/2015,2116,PSNIG,3,20150315_211600,DISTANT HYGRA
W02,3/12/2015,3/17/2015,3,JMJ,3/15/2015,2116,PSFER,3,20150315_211600,DISTANT HYGRA
W02,3/12/2015,3/17/2015,3,JMJ,3/15/2015,2116,LISPH,1,20150315_211600,DISTANT HYGRA
W01,3/12/2015,3/16/2015,2,RKH,3/15/2015,2116,LISPH,1,20150315_211600,DISTANT PSFER/PSNIG
W00,3/12/2015,3/16/2015,8,DDK,3/15/2015,2116,PSNIG,2,20150315_211600,
W00,3/12/2015,3/16/2015,8,DDK,3/15/2015,2116,LISPH,2,20150315_211600,
W53,3/12/2015,3/16/2015,10,CMM,3/15/2015,2116,PSFER,3,20150315_211600,/PSNIG
W00,3/12/2015,3/16/2015,8,DDK,3/15/2015,2216,HYGRA,1,20150315_221600,
W00,3/12/2015,3/16/2015,8,DDK,3/15/2015,2216,LISPH,1,20150315_221600,
W00,3/12/2015,3/16/2015,8,DDK,3/15/2015,2216,PSNIG,2,20150315_221600,"LICAT, PSCRU DISTANT"
W01,3/12/2015,3/16/2015,2,RKH,3/15/2015,2216,NOCAP,1,20150315_221600,DISTANT PSFER/PSNIG
W02,3/12/2015,3/17/2015,3,JMJ,3/15/2015,2216,LISPH,1,20150315_221600,DISTANT HYGRA
W02,3/12/2015,3/17/2015,3,JMJ,3/15/2015,2216,PSFER,3,20150315_221600,DISTANT HYGRA
W02,3/12/2015,3/17/2015,3,JMJ,3/15/2015,2216,PSNIG,3,20150315_221600,DISTANT HYGRA
W03,3/12/2015,3/16/2015,4,JMJ,3/15/2015,2216,LISPH,1,20150315_221600,
W03,3/12/2015,3/16/2015,4,JMJ,3/15/2015,2216,PSFER,2,20150315_221600,
W03,3/12/2015,3/16/2015,4,JMJ,3/15/2015,2216,PSNIG,2,20150315_221600,
W04,3/12/2015,3/16/2015,5,JMJ,3/15/2015,2216,NOCAP,1,20150315_221600,PSCRU DISTANT
W11,3/12/2015,3/16/2015,6,DDK,3/15/2015,2216,LISPH,1,20150315_221600,
W15,3/12/2015,3/16/2015,7,DDK,3/15/2015,2216,ACGRY,2,20150315_221600,
W15,3/12/2015,3/16/2015,7,DDK,3/15/2015,2216,HYGRA,3,20150315_221600,
W15,3/12/2015,3/16/2015,7,DDK,3/15/2015,2216,LICAP,1,20150315_221600,
W15,3/12/2015,3/16/2015,7,DDK,3/15/2015,2216,PSCRU,1,20150315_221600,
W15,3/12/2015,3/16/2015,7,DDK,3/15/2015,2216,PSFER,3,20150315_221600,
W21,3/12/2015,3/16/2015,9,CMM,3/15/2015,2216,HYGRA,3,20150315_221600,
W21,3/12/2015,3/16/2015,9,CMM,3/15/2015,2216,PSFER,3,20150315_221600,/PSNIG
W53,3/12/2015,3/16/2015,10,CMM,3/15/2015,2216,HYFEM,1,20150315_221600,LICAT DISTANT
W53,3/12/2015,3/16/2015,10,CMM,3/15/2015,2216,HYGRA,3,20150315_221600,LICAT DISTANT
W53,3/12/2015,3/16/2015,10,CMM,3/15/2015,2216,LISPH,2,20150315_221600,
W53,3/12/2015,3/16/2015,10,CMM,3/15/2015,2216,PSFER,3,20150315_221600,"/PSNIG, LICAT DISTANT"
W96,3/12/2015,3/17/2015,1,RKH,3/15/2015,2216,LISPH,2,20150315_221600,
W96,3/12/2015,3/17/2015,1,RKH,3/15/2015,2216,PSNIG,2,20150315_221600,
W04,3/12/2015,3/16/2015,5,JMJ,3/15/2015,2316,NOCAP,1,20150315_231600,
W21,3/12/2015,3/16/2015,9,CMM,3/15/2015,2316,LICAT,1,20150315_231600,
W03,3/12/2015,3/16/2015,4,JMJ,3/15/2015,2316,PSFER,2,20150315_231600,
W03,3/12/2015,3/16/2015,4,JMJ,3/15/2015,2316,LISPH,1,20150315_231600,
W02,3/12/2015,3/17/2015,3,JMJ,3/15/2015,2316,PSNIG,3,20150315_231600,DISTANT LICAT
W02,3/12/2015,3/17/2015,3,JMJ,3/15/2015,2316,PSFER,3,20150315_231600,DISTANT LICAT
W02,3/12/2015,3/17/2015,3,JMJ,3/15/2015,2316,LISPH,1,20150315_231600,DISTANT LICAT
W01,3/12/2015,3/16/2015,2,RKH,3/15/2015,2316,NOCAP,1,20150315_231600,DISTANT PSFER/PSNIG
W00,3/12/2015,3/16/2015,8,DDK,3/15/2015,2316,PSNIG,2,20150315_231600,
W00,3/12/2015,3/16/2015,8,DDK,3/15/2015,2316,LISPH,1,20150315_231600,
W00,3/12/2015,3/16/2015,8,DDK,3/15/2015,2316,LICAT,1,20150315_231600,
W21,3/12/2015,3/16/2015,9,CMM,3/15/2015,2316,PSFER,3,20150315_231600,/PSNIG
W53,3/12/2015,3/16/2015,10,CMM,3/15/2015,2316,HYGRA,3,20150315_231600,
W53,3/12/2015,3/16/2015,10,CMM,3/15/2015,2316,LISPH,2,20150315_231600,
W53,3/12/2015,3/16/2015,10,CMM,3/15/2015,2316,PSFER,3,20150315_231600,/PSNIG
W96,3/12/2015,3/17/2015,1,RKH,3/15/2015,2316,LISPH,2,20150315_231600,
W11,3/12/2015,3/16/2015,6,DDK,3/15/2015,2316,LISPH,1,20150315_231600,
W15,3/12/2015,3/16/2015,7,DDK,3/15/2015,2316,HYGRA,3,20150315_231600,"ACGRY, PSCRU DISTANT"
W15,3/12/2015,3/16/2015,7,DDK,3/15/2015,2316,LISPH,1,20150315_231600,"ACGRY, PSCRU DISTANT"
W96,3/12/2015,3/17/2015,1,RKH,3/15/2015,2316,PSNIG,3,20150315_231600,
W15,3/12/2015,3/16/2015,7,DDK,3/15/2015,2316,PSFER,3,20150315_231600,"ACGRY, PSCRU DISTANT"
W21,3/12/2015,3/16/2015,9,CMM,3/15/2015,2316,HYGRA,3,20150315_231600,
W03,3/12/2015,3/16/2015,4,JMJ,3/15/2015,2316,PSNIG,2,20150315_231600,
W53,3/12/2015,3/16/2015,10,CMM,3/16/2015,16,LISPH,2,20150316_001600,
W53,3/12/2015,3/16/2015,10,CMM,3/16/2015,16,PSNIG,2,20150316_001600,
W96,3/12/2015,3/17/2015,1,RKH,3/16/2015,16,LISPH,2,20150316_001600,
W96,3/12/2015,3/17/2015,1,RKH,3/16/2015,16,PSNIG,3,20150316_001600,
W53,3/12/2015,3/16/2015,10,CMM,3/16/2015,16,HYGRA,3,20150316_001600,
W21,3/12/2015,3/16/2015,9,CMM,3/16/2015,16,PSFER,3,20150316_001600,/PSNIG
W21,3/12/2015,3/16/2015,9,CMM,3/16/2015,16,LISPH,2,20150316_001600,
W21,3/12/2015,3/16/2015,9,CMM,3/16/2015,16,HYGRA,3,20150316_001600,
W15,3/12/2015,3/16/2015,7,DDK,3/16/2015,16,PSFER,3,20150316_001600,
W15,3/12/2015,3/16/2015,7,DDK,3/16/2015,16,PSCRU,1,20150316_001600,
W15,3/12/2015,3/16/2015,7,DDK,3/16/2015,16,LISPH,1,20150316_001600,
W15,3/12/2015,3/16/2015,7,DDK,3/16/2015,16,LICAT,1,20150316_001600,
W15,3/12/2015,3/16/2015,7,DDK,3/16/2015,16,HYGRA,2,20150316_001600,
W15,3/12/2015,3/16/2015,7,DDK,3/16/2015,16,ACGRY,1,20150316_001600,
W11,3/12/2015,3/16/2015,6,DDK,3/16/2015,16,LISPH,1,20150316_001600,
W04,3/12/2015,3/16/2015,5,JMJ,3/16/2015,16,NOCAP,1,20150316_001600,
W03,3/12/2015,3/16/2015,4,JMJ,3/16/2015,16,PSNIG,2,20150316_001600,LICAT DISTANT
W03,3/12/2015,3/16/2015,4,JMJ,3/16/2015,16,PSFER,2,20150316_001600,LICAT DISTANT
W03,3/12/2015,3/16/2015,4,JMJ,3/16/2015,16,LISPH,1,20150316_001600,LICAT DISTANT
W02,3/12/2015,3/17/2015,3,JMJ,3/16/2015,16,PSNIG,3,20150316_001600,
W02,3/12/2015,3/17/2015,3,JMJ,3/16/2015,16,PSFER,3,20150316_001600,
W02,3/12/2015,3/17/2015,3,JMJ,3/16/2015,16,LISPH,1,20150316_001600,
W02,3/12/2015,3/17/2015,3,JMJ,3/16/2015,16,LICAT,1,20150316_001600,
W01,3/12/2015,3/16/2015,2,RKH,3/16/2015,16,NOCAP,1,20150316_001600,DISTANT PSFER/PSNIG
W00,3/12/2015,3/16/2015,8,DDK,3/16/2015,16,PSNIG,2,20150316_001600,
W00,3/12/2015,3/16/2015,8,DDK,3/16/2015,16,LISPH,2,20150316_001600,
W00,3/12/2015,3/16/2015,8,DDK,3/16/2015,16,LICAT,1,20150316_001600,
W21,3/12/2015,3/16/2015,9,CMM,3/16/2015,16,ACGRY,2,20150316_001600,
W96,3/12/2015,3/17/2015,1,RKH,3/16/2015,1916,NOCAP,1,20150316_191600,
W96,3/12/2015,3/17/2015,1,RKH,3/16/2015,2016,PSNIG,2,20150316_201600,HYGRA DISTANT
W96,3/12/2015,3/17/2015,1,RKH,3/16/2015,2016,LISPH,1,20150316_201600,HYGRA DISTANT
W96,3/12/2015,3/17/2015,1,RKH,3/16/2015,2116,PSNIG,2,20150316_211600,HYGRA DISTANT
W96,3/12/2015,3/17/2015,1,RKH,3/16/2015,2216,PSNIG,2,20150316_221600,HYGRA DISTANT
W96,3/12/2015,3/17/2015,1,RKH,3/16/2015,2216,LISPH,1,20150316_221600,HYGRA DISTANT
W96,3/12/2015,3/17/2015,1,RKH,3/16/2015,2316,LISPH,2,20150316_231600,
W96,3/12/2015,3/17/2015,1,RKH,3/16/2015,2316,PSNIG,2,20150316_231600,
W96,3/12/2015,3/17/2015,1,RKH,3/17/2015,16,LISPH,2,20150317_001600,
W96,3/12/2015,3/17/2015,1,RKH,3/17/2015,16,PSNIG,2,20150317_001600,
W40,3/19/2015,3/23/2015,10,CMM,3/19/2015,1918,HYFEM,1,20150319_191800,"LISPH, PSNIG/PSFER DISTANT"
W43,3/19/2015,3/23/2015,6,CMM,3/19/2015,1919,LISPH,1,20150319_191900,ACGRY DISTANT
W43,3/19/2015,3/23/2015,6,CMM,3/19/2015,1919,PSNIG,2,20150319_191900,
W27,3/19/2015,3/23/2015,5,CMM,3/19/2015,1919,NOCAP,1,20150319_191900,HYCHR DISTANT
W28,3/19/2015,3/23/2015,1,DDK,3/19/2015,1919,PSNIG,2,20150319_191900,
W29,3/19/2015,3/23/2015,3,CMM,3/19/2015,1919,PSNIG,2,20150319_191900,COWS
W36,3/19/2015,3/23/2015,4,DDK,3/19/2015,1919,PSNIG,3,20150319_191900,
W37,3/19/2015,3/23/2015,2,DDK,3/19/2015,1919,ACGRY,1,20150319_191900,
W37,3/19/2015,3/23/2015,2,DDK,3/19/2015,1919,HYCIN,1,20150319_191900,
W37,3/19/2015,3/23/2015,2,DDK,3/19/2015,1919,PSNIG,2,20150319_191900,
W39,3/19/2015,3/23/2015,9,DDK,3/19/2015,1919,PSNIG,1,20150319_191900,HYFEM DISTANT
W41,3/19/2015,3/23/2015,8,CMM,3/19/2015,1919,HYFEM,1,20150319_191900,
W41,3/19/2015,3/23/2015,8,CMM,3/19/2015,1919,PSFER,3,20150319_191900,
W43,3/19/2015,3/23/2015,6,CMM,3/19/2015,1919,LICAT,1,20150319_191900,
W40,3/19/2015,3/23/2015,10,CMM,3/19/2015,2018,PSNIG,1,20150319_201800,LISPH DISTANT
W43,3/19/2015,3/23/2015,6,CMM,3/19/2015,2019,PSNIG,2,20150319_201900,
W36,3/19/2015,3/23/2015,4,DDK,3/19/2015,2019,PSNIG,3,20150319_201900,
W27,3/19/2015,3/23/2015,5,CMM,3/19/2015,2019,NOCAP,1,20150319_201900,PSNIG DISTANT
W28,3/19/2015,3/23/2015,1,DDK,3/19/2015,2019,ACGRY,1,20150319_201900,
W28,3/19/2015,3/23/2015,1,DDK,3/19/2015,2019,HYGRA,1,20150319_201900,
W28,3/19/2015,3/23/2015,1,DDK,3/19/2015,2019,PSNIG,2,20150319_201900,
W29,3/19/2015,3/23/2015,3,CMM,3/19/2015,2019,PSNIG,3,20150319_201900,
W43,3/19/2015,3/23/2015,6,CMM,3/19/2015,2019,LICAT,1,20150319_201900,
W43,3/19/2015,3/23/2015,6,CMM,3/19/2015,2019,ACGRY,2,20150319_201900,
W41,3/19/2015,3/23/2015,8,CMM,3/19/2015,2019,PSNIG,3,20150319_201900,
W41,3/19/2015,3/23/2015,8,CMM,3/19/2015,2019,HYFEM,2,20150319_201900,
W39,3/19/2015,3/23/2015,9,DDK,3/19/2015,2019,NOCAP,1,20150319_201900,
W37,3/19/2015,3/23/2015,2,DDK,3/19/2015,2019,PSNIG,3,20150319_201900,
W40,3/19/2015,3/23/2015,10,CMM,3/19/2015,2118,ACGRY,1,20150319_211800,
W40,3/19/2015,3/23/2015,10,CMM,3/19/2015,2118,PSNIG,1,20150319_211800,
W41,3/19/2015,3/23/2015,8,CMM,3/19/2015,2119,HYFEM,3,20150319_211900,
W39,3/19/2015,3/23/2015,9,DDK,3/19/2015,2119,NOCAP,1,20150319_211900,
W37,3/19/2015,3/23/2015,2,DDK,3/19/2015,2119,PSNIG,3,20150319_211900,HYGRA DISTANT
W36,3/19/2015,3/23/2015,4,DDK,3/19/2015,2119,PSNIG,3,20150319_211900,
W29,3/19/2015,3/23/2015,3,CMM,3/19/2015,2119,PSNIG,3,20150319_211900,
W28,3/19/2015,3/23/2015,1,DDK,3/19/2015,2119,PSNIG,2,20150319_211900,
W29,3/19/2015,3/23/2015,3,CMM,3/19/2015,2119,LISPH,1,20150319_211900,
W43,3/19/2015,3/23/2015,6,CMM,3/19/2015,2119,PSNIG,2,20150319_211900,
W43,3/19/2015,3/23/2015,6,CMM,3/19/2015,2119,LICAT,1,20150319_211900,
W43,3/19/2015,3/23/2015,6,CMM,3/19/2015,2119,ACGRY,2,20150319_211900,
W41,3/19/2015,3/23/2015,8,CMM,3/19/2015,2119,PSNIG,3,20150319_211900,
W41,3/19/2015,3/23/2015,8,CMM,3/19/2015,2119,LISPH,1,20150319_211900,
W28,3/19/2015,3/23/2015,1,DDK,3/19/2015,2119,LISPH,1,20150319_211900,
W28,3/19/2015,3/23/2015,1,DDK,3/19/2015,2119,HYGRA,3,20150319_211900,
W27,3/19/2015,3/23/2015,5,CMM,3/19/2015,2119,NOCAP,1,20150319_211900,
W40,3/19/2015,3/23/2015,10,CMM,3/19/2015,2218,PSNIG,1,20150319_221800,
W27,3/19/2015,3/23/2015,5,CMM,3/19/2015,2219,NOCAP,1,20150319_221900,
W43,3/19/2015,3/23/2015,6,CMM,3/19/2015,2219,LICAT,2,20150319_221900,
W43,3/19/2015,3/23/2015,6,CMM,3/19/2015,2219,PSNIG,2,20150319_221900,
W41,3/19/2015,3/23/2015,8,CMM,3/19/2015,2219,PSNIG,3,20150319_221900,
W43,3/19/2015,3/23/2015,6,CMM,3/19/2015,2219,ACGRY,2,20150319_221900,
W28,3/19/2015,3/23/2015,1,DDK,3/19/2015,2219,PSNIG,2,20150319_221900,
W29,3/19/2015,3/23/2015,3,CMM,3/19/2015,2219,LISPH,1,20150319_221900,
W29,3/19/2015,3/23/2015,3,CMM,3/19/2015,2219,PSNIG,3,20150319_221900,
W36,3/19/2015,3/23/2015,4,DDK,3/19/2015,2219,PSNIG,3,20150319_221900,
W37,3/19/2015,3/23/2015,2,DDK,3/19/2015,2219,PSNIG,3,20150319_221900,
W39,3/19/2015,3/23/2015,9,DDK,3/19/2015,2219,NOCAP,1,20150319_221900,"ACGRY, PSNIG DISTANT"
W41,3/19/2015,3/23/2015,8,CMM,3/19/2015,2219,HYFEM,2,20150319_221900,
W41,3/19/2015,3/23/2015,8,CMM,3/19/2015,2219,LISPH,2,20150319_221900,
W40,3/19/2015,3/23/2015,10,CMM,3/19/2015,2318,NOCAP,1,20150319_231800,
W39,3/19/2015,3/23/2015,9,DDK,3/19/2015,2319,NOCAP,1,20150319_231900,PSNIG DISTANT
W43,3/19/2015,3/23/2015,6,CMM,3/19/2015,2319,LICAT,2,20150319_231900,
W43,3/19/2015,3/23/2015,6,CMM,3/19/2015,2319,ACGRY,2,20150319_231900,
W41,3/19/2015,3/23/2015,8,CMM,3/19/2015,2319,PSNIG,3,20150319_231900,
W41,3/19/2015,3/23/2015,8,CMM,3/19/2015,2319,LISPH,2,20150319_231900,
W27,3/19/2015,3/23/2015,5,CMM,3/19/2015,2319,NOCAP,1,20150319_231900,
W28,3/19/2015,3/23/2015,1,DDK,3/19/2015,2319,PSNIG,2,20150319_231900,DISTRESS CALLS
W29,3/19/2015,3/23/2015,3,CMM,3/19/2015,2319,LISPH,1,20150319_231900,
W29,3/19/2015,3/23/2015,3,CMM,3/19/2015,2319,PSNIG,3,20150319_231900,
W36,3/19/2015,3/23/2015,4,DDK,3/19/2015,2319,PSNIG,3,20150319_231900,
W37,3/19/2015,3/23/2015,2,DDK,3/19/2015,2319,PSCRU,1,20150319_231900,MAY BE TOO FAR
W37,3/19/2015,3/23/2015,2,DDK,3/19/2015,2319,PSNIG,3,20150319_231900,
W43,3/19/2015,3/23/2015,6,CMM,3/19/2015,2319,PSNIG,2,20150319_231900,
W43,3/19/2015,3/23/2015,6,CMM,3/19/2015,2319,LISPH,1,20150319_231900,
W40,3/19/2015,3/23/2015,10,CMM,3/20/2015,18,ACGRY,1,20150320_001800,
W43,3/19/2015,3/23/2015,6,CMM,3/20/2015,19,PSNIG,2,20150320_001900,
W43,3/19/2015,3/23/2015,6,CMM,3/20/2015,19,ACGRY,2,20150320_001900,
W41,3/19/2015,3/23/2015,8,CMM,3/20/2015,19,PSNIG,3,20150320_001900,
W41,3/19/2015,3/23/2015,8,CMM,3/20/2015,19,LISPH,2,20150320_001900,
W41,3/19/2015,3/23/2015,8,CMM,3/20/2015,19,HYFEM,1,20150320_001900,
W39,3/19/2015,3/23/2015,9,DDK,3/20/2015,19,PSNIG,1,20150320_001900,
W37,3/19/2015,3/23/2015,2,DDK,3/20/2015,19,PSNIG,3,20150320_001900,
W36,3/19/2015,3/23/2015,4,DDK,3/20/2015,19,PSNIG,3,20150320_001900,
W29,3/19/2015,3/23/2015,3,CMM,3/20/2015,19,PSNIG,3,20150320_001900,
W29,3/19/2015,3/23/2015,3,CMM,3/20/2015,19,LISPH,1,20150320_001900,
W28,3/19/2015,3/23/2015,1,DDK,3/20/2015,19,PSNIG,1,20150320_001900,LICAT DISTANT
W28,3/19/2015,3/23/2015,1,DDK,3/20/2015,19,LISPH,1,20150320_001900,LICAT DISTANT
W27,3/19/2015,3/23/2015,5,CMM,3/20/2015,19,NOCAP,1,20150320_001900,
W43,3/19/2015,3/23/2015,6,CMM,3/20/2015,19,LISPH,1,20150320_001900,
W43,3/19/2015,3/23/2015,6,CMM,3/20/2015,19,LICAT,3,20150320_001900,
W40,3/19/2015,3/23/2015,10,CMM,3/20/2015,1918,PSNIG,1,20150320_191800,"HYGRA, LISPH DISTANT"
W40,3/19/2015,3/23/2015,10,CMM,3/20/2015,1918,LISPH,1,20150320_191800,
W43,3/19/2015,3/23/2015,6,CMM,3/20/2015,1919,PSNIG,2,20150320_191900,
W43,3/19/2015,3/23/2015,6,CMM,3/20/2015,1919,LICAT,2,20150320_191900,COWS
W43,3/19/2015,3/23/2015,6,CMM,3/20/2015,1919,HYGRA,1,20150320_191900,
W43,3/19/2015,3/23/2015,6,CMM,3/20/2015,1919,ACGRY,2,20150320_191900,
W41,3/19/2015,3/23/2015,8,CMM,3/20/2015,1919,PSFER,2,20150320_191900,
W41,3/19/2015,3/23/2015,8,CMM,3/20/2015,1919,HYFEM,2,20150320_191900,
W41,3/19/2015,3/23/2015,8,CMM,3/20/2015,1919,HYCHR,1,20150320_191900,
W39,3/19/2015,3/23/2015,9,DDK,3/20/2015,1919,PSNIG,1,20150320_191900,
W39,3/19/2015,3/23/2015,9,DDK,3/20/2015,1919,LISPH,1,20150320_191900,HYFEM DISTANT
W39,3/19/2015,3/23/2015,9,DDK,3/20/2015,1919,HYFEM,1,20150320_191900,
W37,3/19/2015,3/23/2015,2,DDK,3/20/2015,1919,PSNIG,1,20150320_191900,
W37,3/19/2015,3/23/2015,2,DDK,3/20/2015,1919,ACGRY,1,20150320_191900,"HYFEM, HYSQU DISTANT"
W36,3/19/2015,3/23/2015,4,DDK,3/20/2015,1919,LISPH,1,20150320_191900,"HYFEM, PSNIG DISTANT"
W29,3/19/2015,3/23/2015,3,CMM,3/20/2015,1919,PSNIG,1,20150320_191900,
W29,3/19/2015,3/23/2015,3,CMM,3/20/2015,1919,ACGRY,1,20150320_191900,
W28,3/19/2015,3/23/2015,1,DDK,3/20/2015,1919,PSNIG,1,20150320_191900,
W28,3/19/2015,3/23/2015,1,DDK,3/20/2015,1919,HYCIN,1,20150320_191900,
W28,3/19/2015,3/23/2015,1,DDK,3/20/2015,1919,HYCHR,1,20150320_191900,
W27,3/19/2015,3/23/2015,5,CMM,3/20/2015,1919,NOCAP,1,20150320_191900,
W40,3/19/2015,3/23/2015,10,CMM,3/20/2015,2018,LISPH,1,20150320_201800,
W39,3/19/2015,3/23/2015,9,DDK,3/20/2015,2019,PSNIG,1,20150320_201900,HYGRA DISTANT
W41,3/19/2015,3/23/2015,8,CMM,3/20/2015,2019,HYFEM,2,20150320_201900,
W41,3/19/2015,3/23/2015,8,CMM,3/20/2015,2019,HYGRA,2,20150320_201900,
W41,3/19/2015,3/23/2015,8,CMM,3/20/2015,2019,PSCRU,1,20150320_201900,
